latitude,longitude,magnitude,time,catalog_id
-42.4008278565831,173.52312805842388,4.2,2016-11-14 16:51:02.790997254,272
-42.88176841046199,171.33034881257433,5.0,2016-12-16 12:35:55.353204,273
-43.52601485262223,172.2166321965687,4.6,2016-12-22 14:56:20.199701,273
-46.07393469192654,166.18436931874552,4.3,2016-12-28 23:40:35.219916,273
-46.29764193142933,166.39964291830825,4.4,2017-01-01 15:25:23.032629,273
-41.84191199675297,174.11381486323577,4.4,2017-01-10 22:24:48.658725,273
-36.136322529197145,177.8418164546636,4.3,2017-01-12 12:15:13.966943,273
-38.01228064564386,176.67091377765425,4.6,2017-01-11 19:58:34.445097250,273
-39.98730920593343,174.20561943004142,5.0,2017-01-13 04:04:39.008899718,273
-45.086399170713705,167.24559792448014,4.3,2016-12-24 10:22:39.845562958,273
-39.90868721549587,176.6498526029041,6.1,2017-01-06 00:32:19.705151964,273
-37.1242967410648,179.12534082443352,4.9,2016-11-20 17:01:07.206853280,273
-42.81091853204548,172.9356549404926,4.1,2016-11-18 22:59:27.512258600,273
-41.99607879577324,173.75144916293715,4.1,2016-11-14 23:54:04.200716600,273
-42.08948368211905,173.5348206112221,4.1,2016-11-30 19:38:48.637682958,273
-42.32998982137418,173.75318760416718,4.6,2017-01-30 01:45:45.332759685,273
-42.070887728482695,173.55837816035515,4.4,2016-11-27 00:39:39.096525055,273
-42.03171334374493,173.85882404945855,4.3,2016-12-14 16:26:31.906527878,273
-40.12857272184392,176.63929859071854,4.1,2017-01-08 20:20:14.940243683,273
-37.64417852687812,176.60133446869025,4.2,2016-12-07 07:20:18.293433,274
-36.51894416129051,176.80330228003066,5.0,2016-12-14 01:18:31.986579,274
-41.73027454650717,174.26402598050586,4.1,2016-12-15 18:13:39.757990,274
-45.58115672771797,166.52612252944036,4.5,2017-01-17 13:18:22.159933,274
-38.71976443730732,176.03008019777974,4.1,2017-01-22 15:56:16.100478,274
-43.128771381129965,171.18838201465155,4.5,2017-01-23 22:23:16.969720,274
-39.28720432520625,174.90875456820552,4.6,2016-11-28 04:24:42.213492256,274
-44.88083304397898,167.216344013056,4.2,2017-01-03 02:46:07.397406847,274
-37.653360323276,179.52330363693684,4.3,2017-01-30 01:15:35.312440631,274
-40.386080215434845,174.47151433880842,4.2,2016-11-16 12:58:36.076957577,274
-42.04024577571768,173.60260444760806,4.2,2016-12-04 07:56:41.810471303,274
-42.11679704703421,173.91312541150802,4.1,2017-01-28 03:27:49.790392631,274
-42.52473371227625,173.3352505298543,4.4,2016-11-15 18:09:52.411432018,274
-41.802361439943255,174.28530043697145,5.8,2017-01-02 15:43:44.598810429,274
-41.72669167567449,174.32825064012098,4.2,2016-12-30 01:19:28.331909166,274
-42.32645679113757,173.70820710532846,4.7,2016-11-21 09:27:18.889998614,274
-42.02987464338391,173.7262198978132,4.1,2016-11-14 04:22:29.615145527,274
-42.50892413745838,173.3415626321932,4.2,2016-11-15 19:50:52.339721349,274
-41.3365365891667,174.554321803763,4.1,2016-12-11 02:36:24.639018,275
-41.97312841929392,174.23872449642792,4.6,2016-12-17 17:43:06.294810,275
-41.973196107072894,172.97889674354698,4.6,2017-02-07 15:34:59.252276,275
-37.99444742271923,179.12617714041497,4.6,2016-12-24 03:50:37.858976953,275
-44.49671342911518,168.6237456706848,4.3,2017-01-27 22:55:17.130034669,275
-37.0500600884676,179.37276735955504,4.3,2017-01-22 00:25:54.250766908,275
-42.66154432542916,173.04862343432143,4.1,2017-01-30 05:51:50.558140307,275
-42.73087303191591,173.08280157874296,5.3,2016-11-15 08:24:37.740857504,275
-42.504014706970445,172.72137783420052,4.5,2016-11-16 23:12:19.252893462,275
-42.45126109005282,173.74778018699203,4.7,2016-11-20 20:25:08.583043298,275
-42.576555891820405,172.9321331493251,4.4,2016-12-08 18:24:08.924222035,275
-41.70972827309021,174.2061634381684,4.9,2016-11-14 04:42:25.947311735,275
-41.74284271534143,174.24464704705494,4.1,2016-12-06 10:53:51.566459192,275
-41.66730850163731,174.19490197691974,5.2,2016-11-15 00:03:40.535283735,275
-41.62566653732305,174.24385551990585,4.1,2016-11-15 09:37:09.378120174,275
-42.467436871326576,172.73211267829535,4.9,2016-11-21 02:58:45.358652905,275
-42.42009467086848,173.66936461754932,4.2,2016-11-22 00:34:57.898082305,275
-38.62568769129864,175.62521065108643,5.0,2017-01-20 13:16:32.896682,276
-38.64512728716188,176.31491973461618,4.1,2017-01-27 15:24:19.945664,276
-40.67449163290306,174.30248377862762,4.3,2017-01-28 16:21:00.048685,276
-45.34743672952089,166.29691573615656,4.4,2017-02-07 01:11:45.314428,276
-35.434113073911895,178.9458478093442,4.1,2016-11-19 00:38:51.864884400,276
-41.68907092396662,174.1278150126777,4.8,2016-12-17 13:59:21.912848747,276
-37.29966166468006,178.9734587740031,4.7,2016-11-26 23:47:32.846171880,276
-43.35707116428303,173.96615021358258,5.1,2016-11-14 10:22:40.869009140,276
-43.07341413667508,172.51849866555787,5.1,2016-12-08 03:51:11.364049189,276
-42.12267565457312,173.47570501057973,4.7,2016-11-17 18:35:10.371631612,276
-41.687321135204414,174.303202061823,4.3,2016-11-30 07:57:42.690384792,276
-42.49375475432557,173.28989830523665,4.5,2016-12-21 21:59:06.124442396,276
-42.52375547815326,173.80357368383605,4.5,2016-11-17 13:42:01.479880726,276
-41.742752096837286,174.31583721669966,4.3,2017-01-19 19:14:03.897653196,276
-41.968735643278286,174.03407079108715,4.4,2016-11-16 18:44:41.725158251,276
-41.776402956668434,174.1534233955824,5.3,2016-11-14 13:27:18.996776617,276
-42.44042211614485,173.47004623852953,4.3,2016-11-21 08:26:27.124899622,276
-42.33000705550344,173.28615403585763,4.1,2016-11-23 18:13:25.771201488,276
-42.08239865597978,173.86912824376634,4.5,2016-12-06 04:20:18.916131949,276
-36.88399664976552,177.6191764966588,4.4,2016-11-29 15:37:57.398014,277
-36.25895967971213,178.8587103085162,4.4,2016-11-30 13:05:13.767369,277
-37.830446652285815,179.14644349356658,5.8,2016-12-06 11:59:10.973226,277
-38.39583079228632,175.67182860463532,4.1,2016-12-22 08:15:22.352286,277
-38.15480289795973,176.11073904874752,4.5,2017-01-02 11:27:31.522903,277
-34.68193232663136,179.2238967455034,4.4,2017-01-03 07:05:38.642768,277
-46.46328364770062,167.4834654666534,4.3,2017-01-30 19:20:57.458795,277
-45.18424646551923,166.32727422998454,4.1,2017-02-05 00:11:10.576013,277
-42.05817250031986,173.01448365586364,4.3,2016-11-17 08:01:18.274442520,277
-42.35620412241724,173.80251517574837,4.6,2016-12-03 08:03:20.504933982,277
-42.58467300652443,172.86247304994225,4.2,2016-11-14 10:28:25.294580100,277
-42.22284258325045,174.06697691190007,4.6,2016-12-30 03:57:09.061187223,277
-41.7037982872868,173.69728524879233,4.1,2016-12-30 13:00:25.316187862,277
-42.36327511120006,172.95350495247243,4.3,2016-11-17 01:59:46.490569885,277
-41.77072724881954,174.31191759270632,4.3,2016-11-23 20:29:46.500336,278
-40.45860428604027,173.80947029468643,5.7,2016-12-05 09:15:48.110889,278
-38.08705860414365,179.18643652255886,4.3,2016-12-16 06:09:08.807562,278
-37.06030063679101,177.5671476196226,4.7,2017-01-06 03:51:08.180613,278
-46.4115821737409,165.6222083310435,4.5,2017-01-02 03:22:36.745723363,278
-43.60206359369046,172.67844334435063,4.3,2017-01-03 17:02:16.738263747,278
-37.30386988661071,179.21638258740018,4.1,2017-01-05 20:01:50.526241768,278
-42.65788058677887,172.89865361978394,4.1,2016-12-04 09:28:42.291648091,278
-42.08993816475249,173.70898956505482,4.1,2016-12-04 19:55:56.581060418,278
-42.20873112342974,173.8823894656689,4.5,2017-01-25 00:19:18.548620323,278
-42.37582278977325,174.24844414201922,4.1,2016-11-14 16:10:12.995403367,278
-42.60245599992618,173.2798295491555,4.8,2016-12-05 08:10:00.763850909,278
-42.42438532384875,174.05381307792453,4.6,2016-11-18 15:53:57.377696319,278
-42.16653926140573,174.06184735822322,5.5,2016-11-15 14:22:18.114729713,278
-41.75282045059385,174.36212217312897,4.1,2016-11-19 05:17:36.337914086,278
-42.52299107109084,173.31279403682126,4.1,2016-11-16 11:05:49.336515031,278
-37.95935258428685,178.04193215534687,4.2,2016-11-26 00:09:59.432080,279
-35.87747486885757,179.56066096948115,4.1,2016-11-30 16:22:47.996312,279
-37.59127497641922,177.251517556101,4.1,2016-12-14 04:00:21.828078,279
-37.62308408069841,176.19248555765418,4.3,2017-01-05 22:27:45.733303,279
-37.57657766234472,177.45237705337655,4.3,2017-01-25 14:20:42.223542,279
-37.60877323780714,177.33231952075178,4.3,2016-12-14 04:01:38.405184749,279
-41.50685263642988,174.36857532210155,4.9,2017-02-06 03:43:51.449903378,279
-46.98257740288841,165.29287092861347,4.3,2016-12-11 04:29:54.473651375,279
-36.77664230376012,179.51621672121647,4.3,2016-11-25 15:57:12.019086840,279
-37.25878113522964,179.23813657506625,5.4,2016-11-21 06:44:58.790964062,279
-37.21255689345521,176.84766726227213,4.8,2016-11-21 21:59:56.535913732,279
-43.19179587035159,173.9205751684736,4.2,2017-01-29 01:39:17.506935584,279
-42.61385815074092,172.83571593609634,4.3,2016-11-16 05:39:07.715000345,279
-42.60879955200984,172.9113435416735,4.5,2017-01-01 01:31:31.774174604,279
-42.5345162938507,173.06625057207762,4.3,2016-11-19 10:57:49.508856920,279
-41.46341137726234,174.96858497366486,4.4,2016-11-16 00:53:08.301626975,279
-41.7313642716693,174.13380995885157,4.1,2016-11-20 22:59:11.144664716,279
-42.6424664086655,172.76210922346775,4.1,2016-11-17 11:51:13.684789442,279
-42.28066761340137,173.7065887770854,4.1,2016-11-22 05:51:44.674381072,279
-42.219821785429616,173.89029053632595,4.2,2016-11-23 21:13:51.470546213,279
-42.35514844420024,173.88952263340303,4.3,2016-11-14 22:47:55.185726833,279
-37.61528581659476,177.3557756338658,4.5,2016-12-18 09:21:24.999608153,279
-37.80794210488685,177.26592722948547,4.1,2016-12-18 11:28:02.718060204,279
-40.0813462563962,174.80631536842893,4.5,2016-11-22 14:18:01.970065,280
-37.408549674656925,179.97835790408655,4.3,2017-01-03 01:30:54.277410,280
-40.808142951932176,175.03423261323366,4.7,2017-01-05 11:30:54.785596,280
-42.27578986687187,172.73650233517813,4.3,2017-02-02 18:35:58.988129,280
-42.29881235510992,173.00974358950737,4.4,2016-12-28 22:11:34.043039428,280
-45.025366137423866,166.762620802853,4.6,2016-12-24 02:55:52.864774349,280
-36.84573217895886,179.41104258920487,4.1,2017-01-30 23:43:44.952382186,280
-42.56048211313834,172.8057416610522,4.1,2016-12-09 17:42:39.889802690,280
-42.52828109682253,172.74751683904228,4.1,2016-11-15 03:48:16.569751444,280
-41.96839009632292,174.07444113501347,5.2,2017-01-17 21:59:46.101245726,280
-41.89318067330988,173.69412272322413,4.2,2016-12-08 11:01:59.757523874,280
-41.941196863107,173.92456795491498,4.4,2016-12-21 06:23:26.958554162,280
-42.22858132043764,173.66365805349548,4.1,2016-11-19 04:32:06.345518679,280
-41.688804801559264,174.19884634166038,4.7,2016-11-14 07:33:26.306023077,280
-42.43931316954677,168.7729130801014,4.5,2017-01-12 04:16:49.031126657,280
-42.35529784735773,173.0438977345004,4.7,2016-12-28 03:12:54.136002264,280
-42.22063069265431,173.87620901473613,4.3,2016-11-14 07:53:10.740170157,280
-41.76155406109613,174.09699344306853,4.8,2016-11-25 19:47:36.544214213,280
-42.21572091478102,173.78338978790958,4.1,2017-01-01 11:34:49.914633056,280
-41.810116989531245,174.2189879397468,4.2,2016-11-14 19:20:31.221447897,280
-42.08854128559204,173.8720360565732,4.9,2016-11-14 01:18:08.095312192,280
-36.89951327215497,178.43521297821684,4.6,2016-11-16 09:13:12.772578,281
-37.96535516879143,179.25983695749804,4.6,2016-12-27 15:13:30.470565,281
-36.80692020635413,176.0127910708634,4.5,2017-01-10 17:39:46.999830,281
-41.34029632728905,172.62732002823594,4.1,2017-01-30 16:12:26.216458,281
-40.261293168011406,173.43162237782573,4.2,2017-02-07 13:26:46.165312,281
-43.57836113590655,172.41046786064106,4.3,2016-12-14 00:43:41.984494868,281
-40.52366334101957,176.37162307457243,4.6,2017-01-06 01:41:04.977222317,281
-37.02294804933453,179.14675557000476,6.4,2016-11-21 09:10:41.612429930,281
-37.03858532389589,179.44449191867588,4.3,2017-01-03 11:28:04.298942208,281
-42.06283976926391,173.94104974549953,4.6,2016-11-14 08:25:12.101703008,281
-42.19649948003918,173.64618616845496,4.7,2016-11-14 16:29:29.968346783,281
-41.88056766648146,174.2186779116268,4.6,2016-11-14 06:27:50.603519360,281
-42.28226017204222,173.8830819480045,4.5,2016-11-18 11:38:01.325499976,281
-42.670930580736176,172.80994969938044,4.3,2016-12-03 11:51:26.694471330,281
-41.72398898112439,174.258755002215,4.5,2016-11-20 20:54:08.489442317,281
-42.193286819582895,174.0409263985169,4.1,2016-11-14 02:26:32.954445031,281
-42.08185252470273,173.7576249442531,4.5,2016-11-28 20:30:27.237019427,281
-42.61497919123859,172.84855598485143,4.5,2016-11-14 01:03:48.483809451,281
-44.27420072747547,167.20766956075147,4.7,2016-11-21 11:22:40.159928,282
-37.16932532232534,177.56000312177466,4.3,2016-12-23 15:25:24.005808,282
-36.69742806373229,177.3913586664802,4.3,2017-01-03 06:11:36.118438,282
-37.53096119770329,177.3335536741601,4.1,2017-01-13 16:25:41.498116,282
-38.23158143476908,177.9523430118293,4.9,2017-02-02 13:16:41.307991,282
-40.28297477251783,174.23570521527822,4.1,2016-12-24 23:29:22.781185067,282
-39.00681037348416,174.79305964726842,4.6,2016-12-26 16:16:38.030715377,282
-45.63243443268318,167.27799057845317,4.5,2017-01-27 23:16:35.828685654,282
-37.06983286401304,179.28056972523677,4.2,2016-12-12 14:45:34.930711212,282
-42.16203128249689,173.98815475172808,4.1,2016-12-17 02:09:59.756491145,282
-42.22750131898693,173.80890311277545,4.3,2016-12-29 12:30:55.241221187,282
-42.41305157804848,173.2727634131233,4.2,2016-11-14 14:38:41.893821756,282
-42.31559849585159,173.62588247141142,4.7,2017-01-01 16:28:45.071585562,282
-42.252229922921,173.88405748693646,4.2,2016-11-16 16:25:40.323926274,282
-41.80781309012538,174.06592201932233,4.2,2016-11-14 11:17:03.738602825,282
-42.13481495942187,173.6641966235586,4.2,2016-11-14 07:30:53.025184885,282
-41.9096244587836,174.25964920583246,4.4,2016-11-24 23:19:54.064250819,282
-42.39722563897021,173.8334135630304,4.8,2016-11-14 10:29:51.175900078,282
-42.02632806852364,173.97784133338965,5.3,2016-11-17 10:22:53.024565762,282
-41.718171151902766,174.21082501294737,5.3,2016-11-20 10:36:26.463554014,282
-42.36550229949181,173.87780094717365,4.2,2016-12-09 17:01:15.392078182,282
-42.314684725026765,173.12190839897556,4.3,2016-11-14 22:14:00.305261550,282
-42.83933540418945,173.7814572439888,4.9,2016-11-15 10:24:02.022328476,282
-42.34111577953509,173.64479089025477,4.9,2016-11-16 18:33:13.836322150,282
-42.655752489233855,172.76717924809557,4.4,2016-11-25 02:48:29.531485641,282
-41.68439240516394,174.18696883836253,4.8,2016-11-20 10:39:30.789494382,282
-37.23952080008366,179.73679001665127,5.5,2016-11-16 05:14:30.773797,283
-41.15628616744631,172.29476889588855,4.1,2016-12-02 10:49:35.594708,283
-41.300923110028,173.5647787360523,5.6,2016-12-26 23:27:11.407940,283
-47.3125972345674,166.04829256262045,4.4,2017-01-04 22:18:07.877443,283
-36.58746848566054,177.58119535459713,4.8,2017-01-31 16:06:44.524712,283
-36.11182693617496,177.8496949785161,4.5,2016-11-26 02:49:35.377037567,283
-40.0573352274118,176.33639391945664,4.1,2016-11-29 03:12:25.505228211,283
-42.80836946857451,172.9919148131848,5.6,2016-11-24 22:24:59.115822212,283
-42.16237963980544,173.4385613073312,4.2,2016-11-17 11:51:33.465386736,283
-42.30749802615673,173.87294802977263,4.6,2016-11-23 15:49:59.396616516,283
-41.682203005448514,174.13601885682485,4.7,2017-01-05 05:02:55.413175794,283
-41.59462085567991,174.36150571370308,4.1,2016-11-14 01:38:38.993984232,283
-42.679791817359785,172.89238485524277,4.6,2017-01-12 09:27:05.183977721,283
-41.79322325336664,174.38949067913433,4.1,2016-11-18 14:53:31.795658354,283
-41.81201450931341,174.27840638097072,4.1,2016-12-18 03:39:29.515921603,283
-42.44335813839719,173.69531749110678,4.1,2016-11-19 05:18:29.841424437,283
-41.733863023598985,174.35231388950987,4.1,2016-12-29 00:29:49.882630816,283
-42.34475725206117,173.85911451537962,4.6,2016-11-14 00:57:12.547148707,283
-42.54442209471118,172.84660015976408,4.6,2016-11-14 00:14:00.170889606,283
-42.63841821142216,173.108872974982,4.1,2016-11-25 20:04:53.268356631,283
-41.67987645437773,174.14177030275033,4.1,2017-01-05 05:17:37.418646544,283
-42.542571930643376,172.87750856774417,4.4,2016-11-15 00:47:10.327642472,283
-38.24580758928686,178.49026440929515,4.5,2016-11-22 05:09:20.797222,284
-38.91788401333026,175.34014589306585,4.4,2016-12-01 02:37:43.631713,284
-36.9860493976239,176.66324535609658,4.1,2016-12-13 17:16:07.531063,284
-36.860760126014576,177.52076732922652,4.8,2017-01-16 01:53:08.290518,284
-41.10980131993484,174.52040459022385,4.1,2017-01-20 09:38:40.797429,284
-38.34955224966261,178.48691512471854,4.1,2016-11-22 05:15:05.991308570,284
-44.52923168221598,166.82802188818914,4.3,2016-12-01 05:10:27.818903358,284
-42.387737782544775,173.0973994183842,4.6,2016-12-28 07:38:29.561032700,284
-42.66422851995253,173.05567232824745,4.2,2016-11-15 11:57:03.929867313,284
-42.73450886638416,172.77043751497848,4.2,2016-11-24 08:37:38.898009849,284
-41.95221821283909,173.9966679208251,4.2,2016-11-25 07:57:43.659828931,284
-42.02913656852294,174.2461073033205,4.2,2016-11-14 22:13:32.819756234,284
-41.7638318468204,174.30763124617698,5.6,2017-01-05 07:44:56.344659354,284
-41.664949434842384,174.38982114391158,4.5,2016-11-29 15:46:43.910933381,284
-41.83923633074945,173.99629878844823,4.3,2016-12-13 23:19:28.202174526,284
-41.66003421557765,174.3229048912625,4.4,2016-12-15 10:58:25.504264208,284
-40.037833530570296,174.89466155410616,4.7,2016-12-24 01:34:20.899631,285
-37.9544002912902,179.3742197028064,4.1,2017-01-21 09:13:14.746283,285
-38.00897189995234,179.17308020975904,4.9,2017-01-26 14:44:14.116839,285
-36.992959309103554,179.07392720919785,4.4,2017-01-16 03:09:20.192593332,285
-42.462986962877146,173.0384457299763,4.4,2016-11-14 22:19:07.040487982,285
-41.995307996255576,173.7945062297906,4.3,2016-12-09 13:01:28.388244136,285
-41.73878703021349,174.21550637920413,4.2,2016-11-15 11:30:09.147814098,285
-42.25721162378839,173.64978995475653,4.1,2016-12-22 15:21:35.385509903,285
-42.41419766550879,173.02566573841338,4.1,2016-11-17 11:08:26.488308882,285
-42.54492347650426,173.3602065591594,4.7,2016-11-16 19:14:05.517764084,285
-42.30953858488628,173.59722081527198,4.1,2016-12-15 14:45:42.186479364,285
-42.339816208640215,173.52955456825055,4.3,2017-01-07 11:07:03.647736006,285
-37.849407951853244,176.3976577829196,4.5,2017-01-15 11:21:10.679106,286
-37.1990122124806,177.44787485552186,4.5,2017-01-24 12:28:54.366423,286
-36.17733475376923,178.0003726739728,4.7,2017-02-09 10:34:30.704868,286
-42.630642118234135,171.8489333200982,4.2,2016-11-15 18:40:01.314879075,286
-36.98463827304487,178.78827440533172,4.3,2017-02-09 09:05:30.379672192,286
-42.996713040319065,173.3614631741722,4.9,2016-11-14 20:19:49.365693664,286
-42.1373268081443,173.4871566901937,4.2,2016-11-25 07:24:18.003938366,286
-41.82928444104928,174.2355802377643,4.7,2016-11-14 05:10:02.073035694,286
-41.79018654177365,173.9957867268924,5.2,2016-12-04 01:52:22.838011080,286
-41.76247613809848,174.25387334786146,4.5,2016-12-19 00:31:12.876122098,286
-42.48314278735066,173.21267632993778,5.4,2016-11-19 06:03:34.150109358,286
-41.8138554309789,174.2392341848492,4.3,2016-11-14 00:36:57.783243924,286
-41.70472040856992,174.32894421776325,4.4,2016-12-04 21:17:02.511178082,286
-39.47127477003272,173.8543505969994,4.1,2016-12-03 21:31:16.978940,287
-42.15576108551447,174.6784452988791,4.7,2016-12-17 13:26:14.759030,287
-41.04999092306768,174.0182325958282,5.2,2016-12-30 00:37:29.078725,287
-38.914428886903735,175.78319585831062,5.0,2017-01-03 00:26:28.536694,287
-37.28363280830003,178.34001361908378,5.3,2017-01-03 23:35:12.549183,287
-37.17194235877916,177.30028615706686,4.7,2017-01-16 08:00:54.160565,287
-38.81719099336954,175.09519010094004,4.1,2017-01-23 11:50:01.053230610,287
-37.20349193520969,179.25394509747233,4.1,2017-01-27 23:32:24.708581420,287
-37.13313128581065,178.97509561867477,4.1,2017-01-23 06:47:40.692746228,287
-37.2687245683765,176.88700487558324,4.4,2016-12-24 01:35:48.406825340,287
-42.17065928160489,173.5324360841325,4.5,2016-11-14 02:19:01.614697062,287
-42.37012933288711,173.46627785674028,4.2,2016-11-14 00:57:03.451314764,287
-41.7271759272151,174.27620472604488,4.1,2016-11-29 03:30:02.694701751,287
-42.8191843058197,173.37958912373753,4.8,2016-12-08 02:48:49.347802920,287
-41.79355467297239,174.13012464430034,6.4,2016-11-14 02:49:27.452299285,287
-42.51427899034974,173.790487086734,4.1,2016-11-15 21:48:39.945964436,287
-38.551525228370224,176.216308931896,5.3,2016-12-26 06:47:34.085692,288
-37.76792026629665,179.33983220511743,4.1,2016-12-27 16:53:01.184326,288
-36.55082719135924,179.28630918901237,4.1,2017-01-31 20:03:32.025858,288
-37.142061568637175,176.73517165824126,4.3,2016-11-17 10:06:55.383383628,288
-38.370124829678616,177.5723540662598,5.2,2016-12-30 17:59:41.507815258,288
-37.10222715546848,178.84296976889962,4.1,2017-02-01 02:43:50.563533587,288
-36.12101683233916,179.86180281856826,4.1,2016-12-31 00:07:59.275846015,288
-42.68845679081269,173.14754496662812,4.1,2017-01-25 14:00:21.347162404,288
-41.671488539437966,174.34053810516318,4.1,2016-11-14 13:03:56.885444177,288
-42.40071718066583,173.2026406392311,4.5,2017-01-01 03:48:10.115346774,288
-42.52805732091472,173.17164315089934,4.3,2016-12-14 06:21:54.164599312,288
-41.87773527719349,174.11441554555552,4.4,2016-11-14 03:07:04.603989824,288
-42.467711815486645,173.31864296876,4.4,2016-11-14 05:00:17.033678439,288
-42.67251773100275,173.7221187254122,4.5,2016-11-23 01:28:30.072291416,288
-41.79879015955056,174.1917086846074,4.2,2016-11-15 03:22:38.196333972,288
-41.98883015541829,173.71686557967365,4.1,2016-11-24 03:11:44.449315271,288
-41.76295361194639,174.19749000951109,4.7,2016-11-14 00:34:14.100656468,288
-42.32802679786132,173.63363066019102,4.4,2016-12-29 02:10:27.974670161,288
-42.4289757728641,173.60207483219924,5.4,2016-12-22 07:46:43.010030496,288
-42.2897033157746,173.49228991605582,4.6,2016-12-03 14:06:03.290354278,288
-41.83071699536232,174.242990752614,4.5,2016-11-14 07:17:56.190382309,288
-41.733301722532055,174.32950684585182,4.1,2017-02-11 05:25:02.763482391,288
-41.69008846595988,171.90172536738794,4.3,2016-12-13 11:18:56.873019,289
-38.20731345382672,176.4097805962211,4.1,2016-12-31 11:24:28.759980,289
-45.43190892525305,166.59432472246274,4.2,2017-01-28 00:07:10.135669,289
-45.767760665533885,166.57529780257894,4.1,2016-12-27 14:32:32.075987627,289
-38.85590882541448,175.89183698076263,4.2,2016-11-15 12:37:07.063491596,289
-42.49104435893832,173.1921823185608,4.7,2016-11-16 23:09:59.556074808,289
-41.84283083046508,174.23050945447253,4.6,2016-11-14 00:08:30.282042773,289
-42.24929610198675,173.78956460519512,4.2,2016-11-29 10:45:47.017153200,289
-42.30561824940816,173.66749631359906,4.5,2017-01-14 23:25:21.587827268,289
-42.57241619204368,173.10471080320175,4.1,2016-11-20 16:55:34.884068743,289
-41.76314813301158,174.22204394354742,4.1,2016-11-20 10:52:42.722027508,289
-41.80554617876902,174.32513731475652,4.3,2016-11-14 09:31:48.754135624,289
-42.65676978848128,172.67124250085217,4.1,2016-11-14 15:24:45.853039876,289
-42.61115482138835,172.65024074079818,4.8,2016-11-16 09:52:34.663625023,289
-42.65169036507872,172.63824367129868,4.1,2016-11-19 20:31:03.168188034,289
-36.20967718210821,177.44425961196507,4.1,2016-11-24 12:07:18.531519,290
-38.00013022470493,176.22199219883916,4.1,2016-11-25 13:15:33.001472,290
-45.17524308020667,166.8032075992194,4.7,2016-11-26 03:26:48.574966,290
-35.30101003772759,179.12406263436372,4.7,2016-11-29 04:14:01.452826,290
-38.57967085672302,176.06815275222002,5.7,2016-12-09 22:05:15.224460,290
-44.0851137699328,169.62104261284588,4.1,2016-12-25 01:21:44.697406,290
-37.34964494879338,177.46066429705056,4.1,2016-12-31 10:08:11.545039,290
-36.52338400089222,177.99890812241304,4.8,2017-01-02 08:01:36.167688,290
-47.52220249301188,165.44890086978862,4.3,2017-02-09 19:57:49.917687,290
-43.04514689205545,171.5862805667703,5.0,2016-12-13 21:00:32.389686532,290
-38.02293720242695,176.19222667190917,4.8,2016-12-16 19:18:48.823009810,290
-44.96894269937284,167.11956730206256,4.1,2017-02-01 09:41:27.805168895,290
-37.72357882292254,176.57889634321702,4.1,2016-12-26 19:04:15.499659688,290
-42.79457927967721,172.9687518288956,4.1,2016-11-14 17:01:33.245933232,290
-41.800711555784254,174.25681292211863,4.7,2016-11-18 17:06:15.188212500,290
-42.48481895578385,173.3157831157736,4.4,2017-01-11 23:06:10.838847439,290
-41.80830247292746,174.48331846899987,4.4,2016-11-24 19:35:52.594128204,290
-41.88143086883399,174.07819252371758,4.1,2016-11-19 11:44:37.497686343,290
-41.73155453453327,174.26932238314703,4.7,2016-11-14 04:22:12.823960120,290
-42.484390515800015,173.8127019531913,5.5,2016-11-15 00:05:29.374016588,290
-42.22472986647681,173.68030445229985,4.5,2016-11-14 12:32:40.480891153,290
-42.364196752324986,173.5057847424966,4.9,2016-11-23 03:04:46.187111510,290
-41.77043732727493,174.31566767436854,4.1,2017-01-26 15:38:55.382489526,290
-41.72242535743943,174.1696658901471,4.5,2016-11-14 04:34:19.206522526,290
-41.757350415784536,174.14742725668518,4.3,2016-12-09 15:21:39.247363275,290
-43.66443928416782,172.31869980599996,5.3,2016-11-28 12:16:31.020696,291
-36.41161744132481,177.60061193928107,4.1,2016-11-30 04:33:33.766407,291
-37.72591617778329,177.0524741166044,4.5,2016-12-18 12:24:02.070639,291
-42.147837132791935,173.89757879468067,4.2,2016-12-27 17:21:06.021569,291
-44.83356178140854,167.53296335053926,4.1,2017-01-01 11:57:44.258303,291
-36.8358318440348,177.19800413553597,4.2,2017-01-24 18:09:18.199764,291
-35.63586383220144,179.24042863918874,4.1,2017-01-30 10:36:41.912616,291
-37.44675826829085,177.2326912832851,4.9,2017-02-05 23:57:21.615436,291
-37.39350505489785,176.59472529331669,4.8,2017-01-21 21:24:08.683999768,291
-36.95547201840958,179.2517715100672,4.5,2016-12-03 20:47:54.076255681,291
-36.81795501562901,179.32822007961923,4.1,2016-12-02 23:26:02.144062489,291
-42.73131758396319,172.91377515596486,4.3,2016-11-15 23:08:28.732803380,291
-42.55905317549618,172.95030226874994,4.3,2016-11-14 15:00:20.980113267,291
-42.30147537188408,173.49564779838386,4.4,2016-11-16 16:42:59.260606710,291
-41.89648819039704,173.93970913794945,4.1,2016-11-17 05:45:09.787304556,291
-41.67397897682685,174.12014353871052,4.3,2016-12-07 09:18:25.327514625,291
-42.15400157368143,173.66085321732808,4.3,2016-11-14 01:37:36.966098386,291
-41.77964540858108,174.1756254916382,4.1,2016-12-15 11:15:52.908336452,291
-42.177253191335375,173.4352240659077,4.7,2017-02-03 08:03:23.838524128,291
-41.84774544607905,174.13763223951514,4.1,2016-11-14 00:57:17.320850288,291
